station_id,timestamp,temp_c,lat,lon,timezone,timestamp_utc
YYC-01,2025-10-03 12:42,-28.6,51.13,-114.01,America/Edmonton,2025-10-03 18:42
YYC-01,2025-10-03 00:00,-19.6,51.13,-114.01,America/Edmonton,2025-10-03 06:00
YYC-01,2025-10-03 20:03,-29.6,51.13,-114.01,America/Edmonton,2025-10-04 02:03
YYC-01,2025-10-04 00:00,-37.6,51.13,-114.01,America/Edmonton,2025-10-04 06:00
YYC-01,2025-10-04 04:36,-33.6,51.13,-114.01,America/Edmonton,2025-10-04 10:36
YYC-01,2025-10-04 08:53,-28.8,51.13,-114.01,America/Edmonton,2025-10-04 14:53
YYC-01,2025-10-04 12:20,-28.5,51.13,-114.01,America/Edmonton,2025-10-04 18:20
YYC-01,2025-10-04 16:13,-34.2,51.13,-114.01,America/Edmonton,2025-10-04 22:13
YYC-01,2025-10-04 20:30,-33.7,51.13,-114.01,America/Edmonton,2025-10-05 02:30
YYC-01,2025-10-05 00:54,-35.8,51.13,-114.01,America/Edmonton,2025-10-05 06:54
YYC-01,2025-10-05 00:00,-23.1,51.13,-114.01,America/Edmonton,2025-10-05 06:00
YYC-01,2025-10-05 08:17,-35.0,51.13,-114.01,America/Edmonton,2025-10-05 14:17
YYC-01,2025-10-05 12:06,-32.7,51.13,-114.01,America/Edmonton,2025-10-05 18:06
YYC-01,2025-10-05 16:09,-32.9,51.13,-114.01,America/Edmonton,2025-10-05 22:09
YYC-01,2025-10-05 20:06,-39.6,51.13,-114.01,America/Edmonton,2025-10-06 02:06
YYC-01,2025-10-06 00:32,-35.1,51.13,-114.01,America/Edmonton,2025-10-06 06:32
YYC-01,2025-10-06 00:00,-22.6,51.13,-114.01,America/Edmonton,2025-10-06 06:00
YYC-01,2025-10-06 00:00,-37.2,51.13,-114.01,America/Edmonton,2025-10-06 06:00
YYC-01,2025-10-06 12:18,-35.7,51.13,-114.01,America/Edmonton,2025-10-06 18:18
YYC-01,2025-10-06 16:47,-37.9,51.13,-114.01,America/Edmonton,2025-10-06 22:47
YYC-01,2025-10-06 20:18,-30.5,51.13,-114.01,America/Edmonton,2025-10-07 02:18
YYC-01,2025-10-07 00:00,-18.6,51.13,-114.01,America/Edmonton,2025-10-07 06:00
YYC-01,2025-10-07 04:28,-30.7,51.13,-114.01,America/Edmonton,2025-10-07 10:28
YYC-01,2025-10-07 00:00,-29.5,51.13,-114.01,America/Edmonton,2025-10-07 06:00
YYC-01,2025-10-07 00:00,-34.7,51.13,-114.01,America/Edmonton,2025-10-07 06:00
YYC-01,2025-10-07 16:01,-30.3,51.13,-114.01,America/Edmonton,2025-10-07 22:01
YYC-01,2025-10-07 20:00,-22.5,51.13,-114.01,America/Edmonton,2025-10-08 02:00
YYC-01,2025-10-08 00:46,-29.0,51.13,-114.01,America/Edmonton,2025-10-08 06:46
YYC-01,2025-10-08 04:04,-17.1,51.13,-114.01,America/Edmonton,2025-10-08 10:04
YYC-01,2025-10-08 08:19,-22.3,51.13,-114.01,America/Edmonton,2025-10-08 14:19
YYC-01,2025-10-08 12:10,-30.4,51.13,-114.01,America/Edmonton,2025-10-08 18:10
YYC-01,2025-10-08 16:41,-30.5,51.13,-114.01,America/Edmonton,2025-10-08 22:41
YYC-01,2025-10-08 20:01,-20.1,51.13,-114.01,America/Edmonton,2025-10-09 02:01
YYC-01,2025-10-09 00:02,-29.0,51.13,-114.01,America/Edmonton,2025-10-09 06:02
YYC-01,2025-10-09 04:22,-21.4,51.13,-114.01,America/Edmonton,2025-10-09 10:22
YYC-01,2025-10-09 08:54,-17.8,51.13,-114.01,America/Edmonton,2025-10-09 14:54
YYC-01,2025-10-09 00:00,-31.1,51.13,-114.01,America/Edmonton,2025-10-09 06:00
YYC-01,2025-10-09 16:19,-27.7,51.13,-114.01,America/Edmonton,2025-10-09 22:19
YYC-01,2025-10-09 20:04,-23.9,51.13,-114.01,America/Edmonton,2025-10-10 02:04
YYC-01,2025-10-10 00:00,-25.2,51.13,-114.01,America/Edmonton,2025-10-10 06:00
YYC-01,2025-10-10 04:37,-25.2,51.13,-114.01,America/Edmonton,2025-10-10 10:37
YYC-01,2025-10-10 08:29,-37.8,51.13,-114.01,America/Edmonton,2025-10-10 14:29
YYC-01,2025-10-10 12:08,-34.9,51.13,-114.01,America/Edmonton,2025-10-10 18:08
YYC-01,2025-10-10 16:33,-32.8,51.13,-114.01,America/Edmonton,2025-10-10 22:33
YYC-01,2025-10-10 20:52,-22.5,51.13,-114.01,America/Edmonton,2025-10-11 02:52
YYC-01,2025-10-11 00:43,-37.1,51.13,-114.01,America/Edmonton,2025-10-11 06:43
YYC-01,2025-10-11 00:00,-20.6,51.13,-114.01,America/Edmonton,2025-10-11 06:00
YYC-01,2025-10-11 08:51,-25.1,51.13,-114.01,America/Edmonton,2025-10-11 14:51
YYC-01,2025-10-11 00:00,-22.8,51.13,-114.01,America/Edmonton,2025-10-11 06:00
YYC-01,2025-10-11 16:21,-35.3,51.13,-114.01,America/Edmonton,2025-10-11 22:21
YYC-01,2025-10-11 20:43,-29.3,51.13,-114.01,America/Edmonton,2025-10-12 02:43
YYC-01,2025-10-12 00:23,-27.9,51.13,-114.01,America/Edmonton,2025-10-12 06:23
YYC-01,2025-10-12 00:00,-28.1,51.13,-114.01,America/Edmonton,2025-10-12 06:00
YYC-01,2025-10-12 08:09,-27.9,51.13,-114.01,America/Edmonton,2025-10-12 14:09
YYC-01,2025-10-12 12:29,-31.3,51.13,-114.01,America/Edmonton,2025-10-12 18:29
YYC-01,2025-10-12 00:00,-28.9,51.13,-114.01,America/Edmonton,2025-10-12 06:00
YYC-01,2025-10-12 20:58,-23.5,51.13,-114.01,America/Edmonton,2025-10-13 02:58
YYC-01,2025-10-13 00:00,-36.6,51.13,-114.01,America/Edmonton,2025-10-13 06:00
YYC-01,2025-10-13 04:22,-20.3,51.13,-114.01,America/Edmonton,2025-10-13 10:22
YYC-01,2025-10-13 00:00,-23.7,51.13,-114.01,America/Edmonton,2025-10-13 06:00
YYC-01,2025-10-13 12:16,-35.4,51.13,-114.01,America/Edmonton,2025-10-13 18:16
YYC-01,2025-10-13 16:49,-27.3,51.13,-114.01,America/Edmonton,2025-10-13 22:49
YYC-01,2025-10-13 20:50,-24.2,51.13,-114.01,America/Edmonton,2025-10-14 02:50
YYC-01,2025-10-14 00:16,-37.0,51.13,-114.01,America/Edmonton,2025-10-14 06:16
YYC-01,2025-10-14 04:13,-29.3,51.13,-114.01,America/Edmonton,2025-10-14 10:13
YYC-01,2025-10-14 08:08,-30.0,51.13,-114.01,America/Edmonton,2025-10-14 14:08
YYC-01,2025-10-14 00:00,-33.4,51.13,-114.01,America/Edmonton,2025-10-14 06:00
YYC-01,2025-10-14 16:01,-29.0,51.13,-114.01,America/Edmonton,2025-10-14 22:01
YYC-01,2025-10-14 00:00,-33.1,51.13,-114.01,America/Edmonton,2025-10-14 06:00
YYC-01,2025-10-15 00:00,-21.2,51.13,-114.01,America/Edmonton,2025-10-15 06:00
YYC-01,2025-10-15 00:00,-33.2,51.13,-114.01,America/Edmonton,2025-10-15 06:00
YYC-01,2025-10-15 00:00,-24.7,51.13,-114.01,America/Edmonton,2025-10-15 06:00
YYC-01,2025-10-15 12:53,-39.4,51.13,-114.01,America/Edmonton,2025-10-15 18:53
YYC-01,2025-10-15 00:00,-30.4,51.13,-114.01,America/Edmonton,2025-10-15 06:00
YYC-01,2025-10-15 20:42,-29.4,51.13,-114.01,America/Edmonton,2025-10-16 02:42
YYC-01,2025-10-16 00:00,-30.6,51.13,-114.01,America/Edmonton,2025-10-16 06:00
YYC-01,2025-10-16 04:03,-31.8,51.13,-114.01,America/Edmonton,2025-10-16 10:03
YYC-01,2025-10-16 00:00,-33.4,51.13,-114.01,America/Edmonton,2025-10-16 06:00
YYC-01,2025-10-16 00:00,-24.9,51.13,-114.01,America/Edmonton,2025-10-16 06:00
YYC-01,2025-10-16 16:28,-23.4,51.13,-114.01,America/Edmonton,2025-10-16 22:28
YYC-01,2025-10-16 20:44,-29.9,51.13,-114.01,America/Edmonton,2025-10-17 02:44
YYC-01,2025-10-17 00:33,-35.9,51.13,-114.01,America/Edmonton,2025-10-17 06:33
YYC-01,2025-10-17 04:22,-18.6,51.13,-114.01,America/Edmonton,2025-10-17 10:22
YYC-01,2025-10-17 08:36,-34.6,51.13,-114.01,America/Edmonton,2025-10-17 14:36
YYC-01,2025-10-17 12:10,-38.1,51.13,-114.01,America/Edmonton,2025-10-17 18:10
YYC-01,2025-10-17 00:00,-41.4,51.13,-114.01,America/Edmonton,2025-10-17 06:00
YYC-01,2025-10-17 00:00,-28.7,51.13,-114.01,America/Edmonton,2025-10-17 06:00
YYC-01,2025-10-18 00:20,-30.5,51.13,-114.01,America/Edmonton,2025-10-18 06:20
YYC-01,2025-10-18 00:00,-23.0,51.13,-114.01,America/Edmonton,2025-10-18 06:00
YYC-01,2025-10-18 00:00,-25.6,51.13,-114.01,America/Edmonton,2025-10-18 06:00
YYC-01,2025-10-18 12:40,-27.5,51.13,-114.01,America/Edmonton,2025-10-18 18:40
YYC-01,2025-10-18 16:37,-30.9,51.13,-114.01,America/Edmonton,2025-10-18 22:37
YYC-01,2025-10-18 20:33,-22.6,51.13,-114.01,America/Edmonton,2025-10-19 02:33
YYC-01,2025-10-19 00:00,-17.9,51.13,-114.01,America/Edmonton,2025-10-19 06:00
YYC-01,2025-10-19 04:36,-23.1,51.13,-114.01,America/Edmonton,2025-10-19 10:36
YYC-01,2025-10-19 08:24,-31.9,51.13,-114.01,America/Edmonton,2025-10-19 14:24
YYC-01,2025-10-19 12:37,-24.4,51.13,-114.01,America/Edmonton,2025-10-19 18:37
YYC-01,2025-10-19 16:57,-31.6,51.13,-114.01,America/Edmonton,2025-10-19 22:57
YYC-01,2025-10-19 20:11,-35.8,51.13,-114.01,America/Edmonton,2025-10-20 02:11
YYC-01,2025-10-20 00:22,-34.4,51.13,-114.01,America/Edmonton,2025-10-20 06:22
YYC-01,2025-10-20 00:00,-31.2,51.13,-114.01,America/Edmonton,2025-10-20 06:00
YYC-01,2025-10-20 08:41,-28.4,51.13,-114.01,America/Edmonton,2025-10-20 14:41
YYC-01,2025-10-20 12:21,-16.7,51.13,-114.01,America/Edmonton,2025-10-20 18:21
YYC-01,2025-10-20 00:00,-34.3,51.13,-114.01,America/Edmonton,2025-10-20 06:00
YYC-01,2025-10-20 00:00,-21.1,51.13,-114.01,America/Edmonton,2025-10-20 06:00
YYC-01,2025-10-21 00:56,-30.8,51.13,-114.01,America/Edmonton,2025-10-21 06:56
YYC-01,2025-10-21 04:30,-41.0,51.13,-114.01,America/Edmonton,2025-10-21 10:30
YYC-01,2025-10-21 00:00,-32.0,51.13,-114.01,America/Edmonton,2025-10-21 06:00
YYC-01,2025-10-21 12:26,-21.9,51.13,-114.01,America/Edmonton,2025-10-21 18:26
YYC-01,2025-10-21 00:00,-26.9,51.13,-114.01,America/Edmonton,2025-10-21 06:00
YYC-01,2025-10-21 20:33,-26.5,51.13,-114.01,America/Edmonton,2025-10-22 02:33
YYC-01,2025-10-22 00:00,-20.9,51.13,-114.01,America/Edmonton,2025-10-22 06:00
YYC-01,2025-10-22 04:44,-35.0,51.13,-114.01,America/Edmonton,2025-10-22 10:44
YYC-01,2025-10-22 08:56,-35.1,51.13,-114.01,America/Edmonton,2025-10-22 14:56
YYC-01,2025-10-22 12:52,-42.4,51.13,-114.01,America/Edmonton,2025-10-22 18:52
YYC-01,2025-10-22 00:00,-23.6,51.13,-114.01,America/Edmonton,2025-10-22 06:00
YYC-01,2025-10-22 00:00,-25.5,51.13,-114.01,America/Edmonton,2025-10-22 06:00
YYC-01,2025-10-23 00:00,-24.4,51.13,-114.01,America/Edmonton,2025-10-23 06:00
YYC-01,2025-10-23 00:00,-35.8,51.13,-114.01,America/Edmonton,2025-10-23 06:00
YYC-01,2025-10-23 08:25,-38.3,51.13,-114.01,America/Edmonton,2025-10-23 14:25
YYC-01,2025-10-23 12:20,-36.6,51.13,-114.01,America/Edmonton,2025-10-23 18:20
YYC-01,2025-10-23 00:00,-34.3,51.13,-114.01,America/Edmonton,2025-10-23 06:00
YYC-01,2025-10-23 20:57,-19.4,51.13,-114.01,America/Edmonton,2025-10-24 02:57
YYC-01,2025-10-24 00:00,-22.6,51.13,-114.01,America/Edmonton,2025-10-24 06:00
YYC-01,2025-10-24 04:01,-31.4,51.13,-114.01,America/Edmonton,2025-10-24 10:01
YYC-01,2025-10-24 08:59,-26.8,51.13,-114.01,America/Edmonton,2025-10-24 14:59
YYC-01,2025-10-24 12:53,-32.7,51.13,-114.01,America/Edmonton,2025-10-24 18:53
YYC-01,2025-10-24 16:42,-26.4,51.13,-114.01,America/Edmonton,2025-10-24 22:42
YYC-01,2025-10-24 00:00,-35.4,51.13,-114.01,America/Edmonton,2025-10-24 06:00
YYC-01,2025-10-25 00:50,-24.0,51.13,-114.01,America/Edmonton,2025-10-25 06:50
YYC-01,2025-10-25 00:00,-33.6,51.13,-114.01,America/Edmonton,2025-10-25 06:00
YYC-01,2025-10-25 08:35,-23.6,51.13,-114.01,America/Edmonton,2025-10-25 14:35
YYC-01,2025-10-25 12:50,-31.0,51.13,-114.01,America/Edmonton,2025-10-25 18:50
YYC-01,2025-10-25 16:25,-33.2,51.13,-114.01,America/Edmonton,2025-10-25 22:25
YYC-01,2025-10-25 00:00,-18.8,51.13,-114.01,America/Edmonton,2025-10-25 06:00
YYC-01,2025-10-26 00:20,-27.3,51.13,-114.01,America/Edmonton,2025-10-26 06:20
YYC-01,2025-10-26 00:00,-30.3,51.13,-114.01,America/Edmonton,2025-10-26 06:00
YYC-01,2025-10-26 08:39,-23.8,51.13,-114.01,America/Edmonton,2025-10-26 14:39
YYC-01,2025-10-26 12:10,-36.4,51.13,-114.01,America/Edmonton,2025-10-26 18:10
YYC-01,2025-10-26 00:00,-21.7,51.13,-114.01,America/Edmonton,2025-10-26 06:00
YYC-01,2025-10-26 20:48,-29.2,51.13,-114.01,America/Edmonton,2025-10-27 02:48
YYC-01,2025-10-27 00:00,-24.6,51.13,-114.01,America/Edmonton,2025-10-27 06:00
YYC-01,2025-10-27 04:38,-37.5,51.13,-114.01,America/Edmonton,2025-10-27 10:38
YYC-01,2025-10-27 00:00,-30.5,51.13,-114.01,America/Edmonton,2025-10-27 06:00
YYC-01,2025-10-27 00:00,-28.2,51.13,-114.01,America/Edmonton,2025-10-27 06:00
YYC-01,2025-10-27 16:53,-22.0,51.13,-114.01,America/Edmonton,2025-10-27 22:53
YYC-01,2025-10-27 00:00,-24.1,51.13,-114.01,America/Edmonton,2025-10-27 06:00
YYC-01,2025-10-28 00:54,-30.4,51.13,-114.01,America/Edmonton,2025-10-28 06:54
YYC-01,2025-10-28 04:46,-26.2,51.13,-114.01,America/Edmonton,2025-10-28 10:46
YYC-01,2025-10-28 00:00,-20.5,51.13,-114.01,America/Edmonton,2025-10-28 06:00
YYC-01,2025-10-28 12:53,-29.3,51.13,-114.01,America/Edmonton,2025-10-28 18:53
YYC-01,2025-10-28 00:00,-29.9,51.13,-114.01,America/Edmonton,2025-10-28 06:00
YYC-01,2025-10-28 20:04,-39.4,51.13,-114.01,America/Edmonton,2025-10-29 02:04
YYC-01,2025-10-29 00:55,-29.6,51.13,-114.01,America/Edmonton,2025-10-29 06:55
YYC-01,2025-10-29 00:00,-38.4,51.13,-114.01,America/Edmonton,2025-10-29 06:00
YYC-01,2025-10-29 08:57,-28.6,51.13,-114.01,America/Edmonton,2025-10-29 14:57
YYC-01,2025-10-29 00:00,-22.0,51.13,-114.01,America/Edmonton,2025-10-29 06:00
YYC-01,2025-10-29 16:46,-40.7,51.13,-114.01,America/Edmonton,2025-10-29 22:46
YYC-01,2025-10-29 20:19,-20.5,51.13,-114.01,America/Edmonton,2025-10-30 02:19
YYC-01,2025-10-30 00:00,-29.8,51.13,-114.01,America/Edmonton,2025-10-30 06:00
YYC-01,2025-10-30 04:34,-28.0,51.13,-114.01,America/Edmonton,2025-10-30 10:34
YYC-01,2025-10-30 00:00,-30.8,51.13,-114.01,America/Edmonton,2025-10-30 06:00
YYC-01,2025-10-30 12:42,-38.1,51.13,-114.01,America/Edmonton,2025-10-30 18:42
YYC-01,2025-10-30 00:00,-32.5,51.13,-114.01,America/Edmonton,2025-10-30 06:00
YYC-01,2025-10-30 20:58,-15.2,51.13,-114.01,America/Edmonton,2025-10-31 02:58
YYC-01,2025-10-31 00:44,-34.2,51.13,-114.01,America/Edmonton,2025-10-31 06:44
YYC-01,2025-10-31 00:00,-37.2,51.13,-114.01,America/Edmonton,2025-10-31 06:00
YYC-01,2025-10-31 08:33,-26.8,51.13,-114.01,America/Edmonton,2025-10-31 14:33
YYC-01,2025-10-31 12:08,-28.2,51.13,-114.01,America/Edmonton,2025-10-31 18:08
YYC-01,2025-10-31 16:25,-29.6,51.13,-114.01,America/Edmonton,2025-10-31 22:25
YYC-01,2025-10-31 20:01,-27.6,51.13,-114.01,America/Edmonton,2025-11-01 02:01
YYC-01,2025-11-01 00:52,-23.6,51.13,-114.01,America/Edmonton,2025-11-01 06:52
YYC-01,2025-11-01 04:08,-31.0,51.13,-114.01,America/Edmonton,2025-11-01 10:08
YYC-01,2025-11-01 08:08,-26.3,51.13,-114.01,America/Edmonton,2025-11-01 14:08
YYC-01,2025-11-01 00:00,-21.3,51.13,-114.01,America/Edmonton,2025-11-01 06:00
YYC-01,2025-11-01 00:00,-33.5,51.13,-114.01,America/Edmonton,2025-11-01 06:00
YYC-01,2025-11-01 20:00,-41.4,51.13,-114.01,America/Edmonton,2025-11-02 02:00
YYC-01,2025-11-02 00:00,-23.3,51.13,-114.01,America/Edmonton,2025-11-02 06:00
YYC-01,2025-11-02 00:00,-12.3,51.13,-114.01,America/Edmonton,2025-11-02 06:00
YYC-01,2025-11-02 00:00,-27.4,51.13,-114.01,America/Edmonton,2025-11-02 06:00
YYC-01,2025-11-02 12:41,-26.1,51.13,-114.01,America/Edmonton,2025-11-02 19:41
YYC-01,2025-11-02 00:00,-29.1,51.13,-114.01,America/Edmonton,2025-11-02 06:00
YYC-01,2025-11-02 20:38,-17.8,51.13,-114.01,America/Edmonton,2025-11-03 03:38
YYC-01,2025-11-03 00:00,-27.6,51.13,-114.01,America/Edmonton,2025-11-03 07:00
YYC-01,2025-11-03 04:02,-28.3,51.13,-114.01,America/Edmonton,2025-11-03 11:02
YYC-01,2025-11-03 08:49,-21.7,51.13,-114.01,America/Edmonton,2025-11-03 15:49
YYC-01,2025-11-03 12:36,-30.1,51.13,-114.01,America/Edmonton,2025-11-03 19:36
YYC-01,2025-11-03 16:43,-34.9,51.13,-114.01,America/Edmonton,2025-11-03 23:43
YYC-01,2025-11-03 20:43,-21.9,51.13,-114.01,America/Edmonton,2025-11-04 03:43
YYC-01,2025-11-04 00:00,-30.5,51.13,-114.01,America/Edmonton,2025-11-04 07:00
YYC-01,2025-11-04 00:00,-32.9,51.13,-114.01,America/Edmonton,2025-11-04 07:00
YYC-01,2025-11-04 08:37,-14.4,51.13,-114.01,America/Edmonton,2025-11-04 15:37
YYC-01,2025-11-04 12:33,-28.1,51.13,-114.01,America/Edmonton,2025-11-04 19:33
YYC-01,2025-11-04 00:00,-24.0,51.13,-114.01,America/Edmonton,2025-11-04 07:00
YYC-01,2025-11-04 20:18,-26.8,51.13,-114.01,America/Edmonton,2025-11-05 03:18
YYC-01,2025-11-05 00:36,-32.1,51.13,-114.01,America/Edmonton,2025-11-05 07:36
YYC-01,2025-11-05 00:00,-22.7,51.13,-114.01,America/Edmonton,2025-11-05 07:00
YYC-01,2025-11-05 08:58,-24.9,51.13,-114.01,America/Edmonton,2025-11-05 15:58
YYC-01,2025-11-05 12:58,-30.8,51.13,-114.01,America/Edmonton,2025-11-05 19:58
YYC-01,2025-11-05 16:48,-24.2,51.13,-114.01,America/Edmonton,2025-11-05 23:48
YYC-01,2025-11-05 00:00,-29.9,51.13,-114.01,America/Edmonton,2025-11-05 07:00
YYC-01,2025-11-06 00:09,-33.3,51.13,-114.01,America/Edmonton,2025-11-06 07:09
YYC-01,2025-11-06 00:00,-33.9,51.13,-114.01,America/Edmonton,2025-11-06 07:00
YYC-01,2025-11-06 00:00,-25.0,51.13,-114.01,America/Edmonton,2025-11-06 07:00
YYC-01,2025-11-06 12:48,-28.9,51.13,-114.01,America/Edmonton,2025-11-06 19:48
YYC-01,2025-11-06 00:00,-17.6,51.13,-114.01,America/Edmonton,2025-11-06 07:00
YYC-01,2025-11-06 00:00,-26.9,51.13,-114.01,America/Edmonton,2025-11-06 07:00
YYC-01,2025-11-07 00:15,-31.2,51.13,-114.01,America/Edmonton,2025-11-07 07:15
YYC-01,2025-11-07 00:00,-25.5,51.13,-114.01,America/Edmonton,2025-11-07 07:00
YYC-01,2025-11-07 08:18,-34.2,51.13,-114.01,America/Edmonton,2025-11-07 15:18
YYC-01,2025-11-07 00:00,-27.0,51.13,-114.01,America/Edmonton,2025-11-07 07:00
YYC-01,2025-11-07 16:30,-24.5,51.13,-114.01,America/Edmonton,2025-11-07 23:30
YYC-01,2025-11-07 20:20,-25.3,51.13,-114.01,America/Edmonton,2025-11-08 03:20
YYC-01,2025-11-08 00:16,-18.5,51.13,-114.01,America/Edmonton,2025-11-08 07:16
YYC-01,2025-11-08 04:22,-10.7,51.13,-114.01,America/Edmonton,2025-11-08 11:22
YYC-01,2025-11-08 08:36,-22.2,51.13,-114.01,America/Edmonton,2025-11-08 15:36
YYC-01,2025-11-08 12:53,-19.2,51.13,-114.01,America/Edmonton,2025-11-08 19:53
YYC-01,2025-11-08 00:00,-11.0,51.13,-114.01,America/Edmonton,2025-11-08 07:00
YYC-01,2025-11-08 20:05,-32.3,51.13,-114.01,America/Edmonton,2025-11-09 03:05
YYC-01,2025-11-09 00:07,-25.3,51.13,-114.01,America/Edmonton,2025-11-09 07:07
YYC-01,2025-11-09 04:24,-29.0,51.13,-114.01,America/Edmonton,2025-11-09 11:24
YYC-01,2025-11-09 08:17,-21.0,51.13,-114.01,America/Edmonton,2025-11-09 15:17
YYC-01,2025-11-09 00:00,-24.5,51.13,-114.01,America/Edmonton,2025-11-09 07:00
YYC-01,2025-11-09 00:00,-31.0,51.13,-114.01,America/Edmonton,2025-11-09 07:00
YYC-01,2025-11-09 00:00,-26.0,51.13,-114.01,America/Edmonton,2025-11-09 07:00
YYC-01,2025-11-10 00:58,-19.6,51.13,-114.01,America/Edmonton,2025-11-10 07:58
YYC-01,2025-11-10 04:25,-33.7,51.13,-114.01,America/Edmonton,2025-11-10 11:25
YYC-01,2025-11-10 00:00,-30.7,51.13,-114.01,America/Edmonton,2025-11-10 07:00
YYC-01,2025-11-10 12:44,-31.6,51.13,-114.01,America/Edmonton,2025-11-10 19:44
YYC-01,2025-11-10 00:00,-23.9,51.13,-114.01,America/Edmonton,2025-11-10 07:00
YYC-01,2025-11-10 20:46,-18.4,51.13,-114.01,America/Edmonton,2025-11-11 03:46
YYC-01,2025-11-11 00:31,-37.8,51.13,-114.01,America/Edmonton,2025-11-11 07:31
YYC-01,2025-11-11 04:09,-25.1,51.13,-114.01,America/Edmonton,2025-11-11 11:09
YYC-01,2025-11-11 08:15,-31.2,51.13,-114.01,America/Edmonton,2025-11-11 15:15
YYC-01,2025-11-11 12:06,-19.7,51.13,-114.01,America/Edmonton,2025-11-11 19:06
YYC-01,2025-11-11 16:16,-27.1,51.13,-114.01,America/Edmonton,2025-11-11 23:16
YYC-01,2025-11-11 20:22,-24.9,51.13,-114.01,America/Edmonton,2025-11-12 03:22
YYC-01,2025-11-12 00:00,-25.5,51.13,-114.01,America/Edmonton,2025-11-12 07:00
YYC-01,2025-11-12 00:00,-18.7,51.13,-114.01,America/Edmonton,2025-11-12 07:00
YYC-01,2025-11-12 00:00,-13.2,51.13,-114.01,America/Edmonton,2025-11-12 07:00
YYC-01,2025-11-12 12:57,-32.3,51.13,-114.01,America/Edmonton,2025-11-12 19:57
YYC-01,2025-11-12 16:06,-31.2,51.13,-114.01,America/Edmonton,2025-11-12 23:06
YYC-01,2025-11-12 20:13,-23.6,51.13,-114.01,America/Edmonton,2025-11-13 03:13
YYC-01,2025-11-13 00:00,-30.2,51.13,-114.01,America/Edmonton,2025-11-13 07:00
YYC-01,2025-11-13 04:52,-19.7,51.13,-114.01,America/Edmonton,2025-11-13 11:52
YYC-01,2025-11-13 08:06,-18.7,51.13,-114.01,America/Edmonton,2025-11-13 15:06
YYC-01,2025-11-13 00:00,-28.6,51.13,-114.01,America/Edmonton,2025-11-13 07:00
YYC-01,2025-11-13 16:50,-29.9,51.13,-114.01,America/Edmonton,2025-11-13 23:50
YYC-01,2025-11-13 00:00,-26.9,51.13,-114.01,America/Edmonton,2025-11-13 07:00
YYC-01,2025-11-14 00:07,-24.4,51.13,-114.01,America/Edmonton,2025-11-14 07:07
YYC-01,2025-11-14 00:00,-23.2,51.13,-114.01,America/Edmonton,2025-11-14 07:00
YYC-01,2025-11-14 00:00,-38.6,51.13,-114.01,America/Edmonton,2025-11-14 07:00
YYC-01,2025-11-14 12:22,-30.9,51.13,-114.01,America/Edmonton,2025-11-14 19:22
YYC-01,2025-11-14 00:00,-27.5,51.13,-114.01,America/Edmonton,2025-11-14 07:00
YYC-01,2025-11-14 00:00,-29.9,51.13,-114.01,America/Edmonton,2025-11-14 07:00
YYC-01,2025-11-15 00:30,-42.0,51.13,-114.01,America/Edmonton,2025-11-15 07:30
YYC-01,2025-11-15 04:29,-36.2,51.13,-114.01,America/Edmonton,2025-11-15 11:29
YYC-01,2025-11-15 08:51,-32.7,51.13,-114.01,America/Edmonton,2025-11-15 15:51
YYC-01,2025-11-15 12:38,-25.5,51.13,-114.01,America/Edmonton,2025-11-15 19:38
YYC-01,2025-11-15 16:34,-27.5,51.13,-114.01,America/Edmonton,2025-11-15 23:34
YYC-01,2025-11-15 00:00,-28.6,51.13,-114.01,America/Edmonton,2025-11-15 07:00
YYC-01,2025-11-16 00:58,-19.9,51.13,-114.01,America/Edmonton,2025-11-16 07:58
YYC-01,2025-11-16 04:41,-19.9,51.13,-114.01,America/Edmonton,2025-11-16 11:41
YYC-01,2025-11-16 08:38,-23.7,51.13,-114.01,America/Edmonton,2025-11-16 15:38
YYC-01,2025-11-16 12:16,-23.9,51.13,-114.01,America/Edmonton,2025-11-16 19:16
YYC-01,2025-11-16 00:00,-29.8,51.13,-114.01,America/Edmonton,2025-11-16 07:00
YYC-01,2025-11-16 20:30,-29.1,51.13,-114.01,America/Edmonton,2025-11-17 03:30
YYC-01,2025-11-17 00:23,-34.7,51.13,-114.01,America/Edmonton,2025-11-17 07:23
YYC-01,2025-11-17 00:00,-25.9,51.13,-114.01,America/Edmonton,2025-11-17 07:00
YYC-01,2025-11-17 08:43,-19.7,51.13,-114.01,America/Edmonton,2025-11-17 15:43
YYC-01,2025-11-17 12:59,-16.3,51.13,-114.01,America/Edmonton,2025-11-17 19:59
YYC-01,2025-11-17 00:00,-25.9,51.13,-114.01,America/Edmonton,2025-11-17 07:00
YYC-01,2025-11-17 20:33,-21.5,51.13,-114.01,America/Edmonton,2025-11-18 03:33
YYC-01,2025-11-18 00:00,-41.3,51.13,-114.01,America/Edmonton,2025-11-18 07:00
YYC-01,2025-11-18 00:00,-26.8,51.13,-114.01,America/Edmonton,2025-11-18 07:00
YYC-01,2025-11-18 08:42,-26.9,51.13,-114.01,America/Edmonton,2025-11-18 15:42
YYC-01,2025-11-18 00:00,-15.2,51.13,-114.01,America/Edmonton,2025-11-18 07:00
YYC-01,2025-11-18 16:25,-21.8,51.13,-114.01,America/Edmonton,2025-11-18 23:25
YYC-01,2025-11-18 20:54,-21.2,51.13,-114.01,America/Edmonton,2025-11-19 03:54
